date,ndvi_sg,ndvi_sg_scaled
2015-02-07,0.271915819703407,0.2441333530563198
2015-02-12,0.257946663411426,0.23053825290831229
2015-02-17,0.24720540639254,0.22008461763965456
2015-02-22,0.239692048646749,0.21277244725034672
2015-02-27,0.235406590174054,0.2086017417403897
2015-03-04,0.236815869871806,0.20997328474749963
2015-03-09,0.240303975719144,0.2133679885742893
2015-03-14,0.24350892763732301,0.2164871205666921
2015-03-19,0.244697902910455,0.2176442583045677
2015-03-24,0.243784861754773,0.2167556659163592
2015-03-29,0.241822958106378,0.21484629673019134
2015-04-03,0.239808054234202,0.21288534652258534
2015-04-08,0.237889082143696,0.21101775930354644
2015-04-13,0.236296510840145,0.20946783274305347
2015-04-18,0.235508705907122,0.20870112309089714
2015-04-23,0.236177086998082,0.2093516067477986
2015-04-28,0.238639492668183,0.21174807586807481
2015-05-03,0.242944431905797,0.2159377405008663
2015-05-08,0.248922983680826,0.2217562028634233
2015-05-13,0.256253874360244,0.22889079215984307
2015-05-18,0.264566478964062,0.23698080774257144
2015-05-23,0.273581746261732,0.24575467061668352
2015-05-28,0.283083028422264,0.2550015341929083
2015-06-02,0.29271551191673,0.2643760858869479
2015-06-07,0.302332066302058,0.2737351350102185
2015-06-12,0.311992199059914,0.2831365955953142
2015-06-17,0.321864734824234,0.29274477161005064
2015-06-22,0.332136432674081,0.302741421231539
2015-06-27,0.342926541491809,0.31324260018027195
2015-07-02,0.354207293386552,0.3242212841142397
2015-07-07,0.365730335183023,0.3354357700830616
2015-07-12,0.377003481176871,0.34640705178154557
2015-07-17,0.387618615258597,0.35673794134346104
2015-07-22,0.397161521317412,0.36602531424278884
2015-07-27,0.405214785191001,0.37386293353713546
2015-08-01,0.411455601912123,0.379936638101363
2015-08-06,0.415721125878413,0.38408794289696674
2015-08-11,0.418040024296965,0.3863447475009333
2015-08-16,0.418632549341037,0.38692140633028477
2015-08-21,0.417942645623629,0.3862499763645374
2015-08-26,0.416528468332594,0.3848736669084183
2015-08-31,0.414744301918335,0.3831372756349892
2015-09-05,0.412589893073234,0.38104055601952364
2015-09-10,0.409204279977849,0.3777456004665825
2015-09-15,0.403370080527841,0.3720676250650301
2015-09-20,0.394512437251387,0.3634471654680647
2015-09-25,0.38310812408278,0.35234822889625067
2015-09-30,0.370242873101139,0.33982747446635964
2015-10-05,0.357322189039566,0.3272527713041732
2015-10-10,0.34575514093043,0.3159954573924664
2015-10-15,0.336690394015337,0.307173439830978
2015-10-20,0.330110371779258,0.30076961275611286
2015-10-25,0.32507837389853,0.29587235814007495
2015-10-30,0.320629783003658,0.2915428884520583
2015-11-04,0.316104228341131,0.2871385158774844
2015-11-09,0.311016697961566,0.28218721577241496
2015-11-14,0.305375324290666,0.27669690279823445
2015-11-19,0.299620297789981,0.27109598030900983
2015-11-24,0.294420786563484,0.2660356979005802
2015-11-29,0.289642064950928,0.261384937500724
2015-12-04,0.284425860406927,0.2563084087765881
2015-12-09,0.278056712257531,0.2501098091519105
2015-12-14,0.271081031685391,0.24332091839884526
2015-12-19,0.265047999580906,0.2374494345423935
2015-12-24,0.261467412287066,0.23396472567158053
2015-12-29,0.260531231891285,0.2330536136494071
2016-01-03,0.261369777584067,0.23386970536130205
2016-01-08,0.262132367952928,0.23461187562698396
2016-01-13,0.261095686809049,0.23360295399435274
2016-01-18,0.257069594863156,0.22968466987858818
2016-01-23,0.250355183231276,0.22315005199169716
2016-01-28,0.242397152379125,0.2154051156365908
2016-02-02,0.234676988078304,0.2078916764112752
2016-02-07,0.227907976399769,0.20130392051899249
2016-02-12,0.222499603421223,0.1960403691101419
2016-02-17,0.218705404479453,0.19234776853236482
2016-02-22,0.216668827931338,0.19036572598434057
2016-02-27,0.215950668052282,0.18966679648036958
2016-03-03,0.216016380156249,0.1897307489922962
2016-03-08,0.216605286336289,0.190303885860986
2016-03-13,0.217568549287865,0.19124135524151392
2016-03-18,0.218648982245847,0.19229285713324987
2016-03-23,0.219434869963252,0.1930577009076261
2016-03-28,0.219657032099517,0.19327391414402262
2016-04-02,0.219410751450434,0.19303422822321137
2016-04-07,0.218918399745105,0.19255506036209777
2016-04-12,0.21845671409368,0.19210573740108086
2016-04-17,0.218298379696041,0.19195164276946644
2016-04-22,0.218638324645857,0.1922824849149016
2016-04-27,0.219486688749646,0.19310813212736833
2016-05-02,0.220760822812212,0.1943481483331084
2016-05-07,0.222262460403395,0.19580957613958697
2016-05-12,0.2239045678612,0.1974077124103841
2016-05-17,0.22576401794548,0.19921737146119733
2016-05-22,0.228493108386837,0.20187338425736864
2016-05-27,0.233056708819379,0.20631478383935445
2016-06-01,0.240461467608486,0.21352126325769538
2016-06-06,0.24993171043438,0.2227379186485358
2016-06-11,0.261467437297061,0.2339647500118757
2016-06-16,0.275068648196528,0.24720175734771407
